,HaulLat,HaulLong,Year,Distance,Plastic_Weight
1989,56.7227,12.378,2013,2448,0
1990,56.725,16.9928,2013,2741,0.01
1991,56.7297,16.994,2017,2815,0.002
1992,56.7386,10.7831,2015,2050,0
1993,56.7395,11.924,2014,NA,0
1994,56.7402,10.5458,2014,NA,9
1995,56.741,10.5402,2014,2552,0
1996,56.7448,12.2942,2015,NA,0
1997,56.7528,11.098,2015,NA,0
1998,56.774,12.0522,2014,NA,0
1999,56.7743,10.5125,2013,2600,0
2000,56.784,10.7837,2012,2474,0
2001,56.796,11.7118,2014,2368,0
2002,56.7975,11.1238,2012,2357,0
2003,56.8018,11.1175,2013,2522,0
2004,56.8061,11.12,2015,2211,0
2005,56.817,11.713,2014,NA,0
2006,56.8185,12.2747,2012,2209,0
2007,56.8218,11.7125,2012,2576,0
2008,56.8258,11.7142,2015,NA,0
2009,56.8308,11.858,2013,2485,0
2010,56.8475,12.2522,2014,2578,0
2011,56.8752,12.2448,2013,2520,0
2012,56.8813,10.4686,2015,NA,0
2013,56.8968,10.6095,2015,NA,0
2014,56.8988,10.448,2013,2472,0
2015,56.9028,12.2092,2015,NA,0
2016,56.9333,11.449,2012,2246,0
2017,56.936,17.1742,2014,2852,0
2018,56.9389,11.4523,2014,NA,0
2019,56.94,20.3917,2017,NA,0
2020,56.9412,17.1755,2016,2778,0.039
2021,56.9467,17.1797,2012,2741,0.006
2022,56.95,11.4593,2014,2485,0
2023,56.95,20.3983,2016,NA,0.2262
2024,56.951,10.7045,2012,2213,0
2025,56.9618,17.1867,2014,2834,0.014
2026,56.965,17.1875,2015,2778,0
2027,56.965,17.1883,2013,2778,0
2028,56.9665,11.8213,2012,2168,0
2029,56.9667,10.7088,2013,2496,0
2030,56.9671,11.5806,2013,2457,0
2031,56.9672,10.4094,2012,2253,0
2032,56.9678,10.7048,2014,NA,0
2033,56.9691,10.7075,2015,1429,0
2034,56.9713,10.7043,2014,2581,0
2035,56.9803,11.7151,2015,2329,0
2036,56.9803,12.0013,2015,2459,0
2037,56.9823,10.4233,2013,1857,0
2038,56.9893,10.4308,2014,2437,0
2039,56.9935,12.0378,2013,2518,0
2040,56.9939,12.0414,2012,2489,0
2041,56.9975,17.9508,2015,2797,0.006
2042,56.9982,17.9508,2016,2722,0.012
2043,57,17.951,2017,2778,0
2044,57.0037,18.8058,2012,2797,0.028
2045,57.0133,20.7933,2017,NA,0.0116
2046,57.0154,11.568,2013,2706,0
2047,57.0167,17.9542,2014,2778,0
2048,57.0233,17.9572,2017,2834,0
2049,57.0233,21.0017,2017,NA,6.00E-04
2050,57.0283,18.82,2016,2778,0
2051,57.0285,18.821,2015,2834,2
2052,57.0318,12.1575,2013,2563,0
2053,57.0333,18.825,2017,2778,0
2054,57.0333,21.0067,2016,NA,0.0558
2055,57.0335,12.159,2013,2441,0
2056,57.0358,17.875,2015,2778,0
2057,57.0367,21.0117,2017,NA,0.0054
2058,57.0383,17.875,2016,2778,0
2059,57.0395,11.5547,2012,1622,0
2060,57.0407,11.5533,2014,2402,0
2061,57.0433,10.7058,2012,2468,0
2062,57.0455,17.145,2017,2797,0
2063,57.0483,17.9183,2016,2778,0
2064,57.0593,11.8263,2014,NA,0
2065,57.06,17.869,2017,2778,0
2066,57.0617,17.8683,2017,2778,0
2067,57.0628,17.8688,2013,2778,0.03
2068,57.065,17.8667,2012,2778,0
2069,57.065,17.8683,2012,2778,0
2070,57.0663,17.8683,2014,2778,0
2071,57.0667,17.8683,2013,2778,0
2072,57.0667,17.8683,2014,2778,0
2073,57.0667,17.8683,2015,2778,0
2074,57.0667,17.87,2016,2778,0
2075,57.0733,17.91,2017,2778,0
2076,57.0742,17.91,2013,2778,0
2077,57.0798,18.8958,2012,2667,0.16
2078,57.0875,18.905,2014,2778,0
2079,57.09,18.9033,2014,2778,0
2080,57.1005,17.2843,2014,2741,0.023
2081,57.1015,17.2848,2016,2778,0
2082,57.1023,17.2853,2016,2759,0.01
2083,57.1093,11.4915,2015,NA,0
2084,57.1227,17.2903,2015,2797,0.55
2085,57.125,17.29,2013,2778,0
2086,57.125,17.2908,2015,2778,0
2087,57.126,17.2905,2014,2815,0.036
2088,57.13,18.9783,2015,2778,0
2089,57.1333,20.5833,2016,NA,1.8967
2090,57.135,11.837,2015,NA,0
2091,57.1418,12.0045,2015,NA,0
2092,57.15,20.645,2017,NA,0.0024
2093,57.1517,20.735,2017,NA,0
2094,57.1536,12.0029,2012,2183,0
2095,57.154,18.7997,2017,2797,0.014
2096,57.155,18.7998,2017,2797,0
2097,57.1588,12.0033,2014,NA,0
2098,57.1595,12.0035,2014,2455,0
2099,57.1606,12.0035,2015,2557,0
2100,57.161,18.8023,2015,2871,0.046
2101,57.1623,12.0054,2012,2683,0
2102,57.1632,18.803,2014,2722,0.03
2103,57.1642,18.8202,2013,2797,5.074
2104,57.165,18.821,2014,2797,0.002
2105,57.1665,18.8257,2013,2778,0.08
2106,57.1668,18.8277,2017,2834,0.452
2107,57.1682,18.8327,2012,2371,0
2108,57.1688,18.836,2015,2334,0.07
2109,57.1767,18.8083,2016,2778,0.071
2110,57.1767,20.5883,2016,NA,0
2111,57.1772,18.8083,2012,2741,0.012
2112,57.1817,11.3543,2014,2367,0
2113,57.1833,20.5983,2017,NA,0.1446
2114,57.1875,10.6842,2013,2328,0
2115,57.188,10.6842,2014,NA,0
2116,57.1942,18.826,2016,2741,0.001
2117,57.2,19.05,2012,2778,0
2118,57.2,20.6717,2017,NA,0.0418
2119,57.2021,11.5603,2015,2368,0
2120,57.2083,20.6733,2017,NA,0.159
2121,57.2083,20.7067,2017,NA,6.00E-04
2122,57.21,20.7317,2016,NA,0
2123,57.2122,18.8492,2013,2778,0
2124,57.2128,18.8507,2017,2815,0.016
2125,57.213,11.3323,2015,1188,0
2126,57.2133,20.745,2017,NA,0
2127,57.2148,11.5661,2012,2404,0
2128,57.2163,11.5627,2013,2583,0
2129,57.2178,18.8563,2015,2685,0.022
2130,57.2182,18.8565,2014,2722,0.004
2131,57.2205,10.6926,2015,NA,0
2132,57.2205,11.338,2012,1596,0
2133,57.2219,11.3503,2012,2304,0
2134,57.2233,19.0633,2015,2778,0
2135,57.2233,19.0633,2017,2778,0
2136,57.2245,10.6853,2013,2643,0
2137,57.2247,11.3415,2013,2539,0
2138,57.2248,19.064,2015,2815,0.191
2139,57.225,19.065,2016,2778,0
2140,57.2252,19.0645,2013,2722,0.3
2141,57.2255,11.3556,2013,2181,0
2142,57.2289,10.692,2012,2166,0
2143,57.2297,10.688,2014,1229,0
2144,57.23,21.13,2017,NA,0
2145,57.23,21.2967,2017,NA,0.0032
2146,57.2316,10.686,2015,2161,5
2147,57.2375,11.3487,2014,NA,0
2148,57.2417,17.3953,2012,2797,0.11
2149,57.2543,19.0682,2012,2741,0.006
2150,57.26,19.08,2015,2778,0
2151,57.2627,19.0813,2013,2834,0
2152,57.2667,21.1417,2015,NA,0
2153,57.2688,17.4105,2013,2759,0.008
2154,57.2725,11.5305,2013,2515,0
2155,57.2733,19.0883,2014,2778,0
2156,57.2767,19.095,2016,2778,0
2157,57.285,19.1017,2014,2778,0
2158,57.2873,11.6377,2015,NA,0
2159,57.29,21.0067,2017,NA,0.0458
2160,57.292,19.0438,2012,2741,0.15
2161,57.3015,19.055,2016,2778,0.026
2162,57.3017,20.7,2016,NA,0
2163,57.3072,19.0592,2015,2815,0.012
2164,57.3198,11.3261,2015,2392,0
2165,57.321,19.074,2014,2797,28.766
2166,57.3213,19.0748,2013,2871,0.32
2167,57.3227,19.0762,2017,2797,0.068
2168,57.33,21.105,2015,NA,0
2169,57.3322,19.0597,2017,2815,1.8
2170,57.3324,11.6978,2012,2387,0
2171,57.3333,11.3078,2015,NA,0
2172,57.3347,11.6402,2013,2474,0
2173,57.3348,19.1293,2017,2815,0.002
2174,57.339,11.6357,2014,NA,0
2175,57.3392,11.3078,2013,2430,0
2176,57.3433,11.2892,2014,1381,0
2177,57.3433,17.8917,2017,2778,0
2178,57.3435,19.1422,2015,2778,0.316
2179,57.3472,19.1482,2012,2685,0.108
2180,57.348,19.1493,2013,2815,2.04
2181,57.3497,17.4207,2017,2815,0.004
2182,57.35,17.42,2017,2778,0
2183,57.3633,19.1733,2015,2778,0
2184,57.3642,17.9067,2012,2778,0
2185,57.365,17.9083,2012,2778,0
2186,57.365,17.9083,2013,2778,0
2187,57.365,20.8933,2017,NA,0
2188,57.365,21.255,2017,NA,0
2189,57.3682,19.1858,2016,2778,0
2190,57.3683,19.1867,2016,2778,0
2191,57.3683,20.8917,2016,NA,0.002
2192,57.37,19.1808,2017,2778,0
2193,57.37,19.1867,2014,2778,0
2194,57.3717,21.2617,2017,NA,0
2195,57.3733,21.2567,2016,NA,0
2196,57.3733,21.2567,2017,NA,0.002
2197,57.3755,11.627,2015,2583,0
2198,57.3755,16.8972,2017,1482,0.412
2199,57.3798,16.8907,2012,2611,0
2200,57.3815,16.8892,2013,2704,0
2201,57.3833,19.1717,2015,2593,0
2202,57.3848,11.6213,2014,2552,0
2203,57.3882,16.8892,2012,2630,0
2204,57.3943,16.8913,2015,2852,0
2205,57.3953,11.3145,2014,NA,0
2206,57.408,11.6047,2012,2263,0
2207,57.4087,10.7207,2012,895,0
2208,57.4183,17.022,2017,2852,0.004
2209,57.4183,21.275,2015,NA,0.0354
2210,57.4217,21.3383,2017,NA,0
2211,57.4217,21.34,2016,NA,0.001
2212,57.4302,10.7168,2014,2468,0
2213,57.4317,21.3367,2016,NA,0
2214,57.4325,10.7207,2012,2455,0
2215,57.4367,20.5633,2017,NA,0.0098
2216,57.4418,17.0008,2013,2871,0.01
2217,57.4433,21.0167,2015,NA,4.00E-04
2218,57.4443,16.9985,2012,2759,0
2219,57.45,16.992,2012,2759,0.001
2220,57.4533,10.7298,2013,2387,0.2
2221,57.4583,17.7383,2016,2778,0
2222,57.4602,10.7352,2014,NA,0
2223,57.4625,17.5467,2012,2778,0
2224,57.4683,17.55,2015,2778,0
2225,57.4698,10.715,2015,2733,0
2226,57.4713,10.8387,2015,NA,0
2227,57.4716,11.0425,2012,2326,0
2228,57.4723,10.6787,2013,2355,0
2229,57.4732,17.5542,2016,2834,0.006
2230,57.4742,17.5555,2016,2815,0.002
2231,57.4765,11.0515,2013,2411,0
2232,57.477,11.0577,2012,2322,0
2233,57.4833,17.7267,2015,2778,0
2234,57.4833,17.7267,2017,2778,0
2235,57.4833,17.7333,2016,2778,0
2236,57.4833,21.1433,2016,NA,0.1066
2237,57.484,17.7267,2012,2778,0
2238,57.484,17.7267,2013,2778,0
2239,57.4867,21.1383,2016,NA,0
2240,57.49,17.5667,2017,2778,0
2241,57.4958,17.572,2015,2741,0.271
2242,57.4967,19.249,2017,2408,0.105
2243,57.505,21.4217,2017,NA,6.00E-04
2244,57.5083,21.435,2016,NA,0.026
2245,57.5133,21.4217,2016,NA,0
2246,57.514,11.0488,2015,NA,0
2247,57.5183,11.3158,2012,2316,0
2248,57.5183,21.425,2015,NA,0
2249,57.5233,21.11,2016,NA,0.062
2250,57.5233,21.1117,2016,NA,0.016
2251,57.5237,11.5053,2014,NA,0
2252,57.5285,11.5094,2012,2102,0
2253,57.5342,11.5082,2013,2392,0
2254,57.5377,11.5015,2014,2481,0
2255,57.5432,11.5084,2012,2228,0
2256,57.5448,10.681,2013,1963,0
2257,57.5494,10.6107,2015,NA,0
2258,57.5503,11.506,2013,2433,0
2259,57.5516,10.6306,2015,2591,0
2260,57.562,10.5833,2014,NA,0
2261,57.5627,10.6601,2014,2248,0
2262,57.57,22.16,2015,NA,0.176
2263,57.573,10.7078,2012,2526,0
2264,57.5795,10.6578,2013,2513,0
2265,57.5991,10.6912,2012,2318,0
2266,57.629,19.1222,2013,2908,0
2267,57.6325,11.035,2013,2550,0
2268,57.6368,19.1245,2017,1963,0
2269,57.6517,11.0133,2012,2619,0
2270,57.6688,19.0642,2012,2834,0
2271,57.6693,19.0642,2015,2797,0.004
2272,57.6745,11.0549,2014,2220,0
2273,57.6908,11.0216,2015,2548,0
2274,57.691,19.0887,2016,2778,0
2275,57.6932,19.0912,2012,2797,0
2276,57.7022,11.2557,2014,NA,0
2277,57.7022,19.1407,2014,2296,0
2278,57.7028,19.1418,2013,2741,0
2279,57.7033,19.1423,2015,2759,0
2280,57.7035,19.1432,2015,2741,0
2281,57.7055,19.1463,2017,2797,0
2282,57.7118,11.2513,2013,2578,0
2283,57.7133,19.3875,2016,2741,0.287
2284,57.7187,19.1747,2013,2759,0
2285,57.7192,19.1755,2016,2371,0
2286,57.7367,18.2967,2014,2778,0
2287,57.7383,18.3,2015,2778,0
2288,57.761,11.0419,2012,2203,0
2289,57.7617,19.4817,2015,2778,0
2290,57.7625,19.48,2012,2778,0
2291,57.7643,11.0235,2015,2422,0
2292,57.7667,18.1667,2016,2778,0
2293,57.768,19.4815,2017,2797,0
2294,57.7695,11.0287,2013,2433,0
2295,57.77,21.39,2016,NA,0.021
2296,57.7707,11.0433,2013,2517,0
2297,57.7735,11.0343,2014,2220,0
2298,57.7743,11.0133,2012,2587,0
2299,57.7743,11.043,2014,NA,0
2300,57.7747,11.0168,2015,NA,0
2301,57.775,18.1667,2014,2778,0
2302,57.775,18.1683,2012,2778,0
2303,57.7833,21.375,2016,NA,0
2304,57.7883,18.1217,2015,2778,0
2305,57.79,18.12,2012,2778,0
2306,57.7917,18.1167,2015,2778,0
2307,57.7917,18.1167,2016,2778,0
2308,57.7917,18.1167,2017,2778,0
2309,57.7917,18.12,2012,2778,0
2310,57.7917,18.12,2013,2778,0
2311,57.7967,18.1167,2017,2778,0
2312,57.7983,21.3517,2016,NA,0.096
2313,57.805,21.3817,2017,NA,0.0012
2314,57.8077,19.5357,2013,2741,0
2315,57.8083,19.5333,2015,2778,0
2316,57.8555,19.4707,2012,2852,0.002
2317,57.858,19.4753,2013,2852,0.317
2318,57.8588,19.4768,2014,2778,0.005
2319,57.86,21.29,2015,2778,0
2320,57.8765,19.4215,2012,2741,0.044
2321,57.877,19.4205,2014,2759,0.042
2322,57.8773,19.5058,2015,2759,0.004
2323,57.88,21.44,2015,2778,0
2324,57.88,21.48,2016,2778,0.113
2325,57.889,19.4245,2017,1926,0.007
2326,57.8923,19.4258,2012,1908,0
2327,57.895,21.52,2017,2778,0.0265
2328,57.8967,21.435,2017,NA,0
2329,57.8978,19.43,2015,2797,0.453
2330,57.8983,19.4303,2016,2797,1.168
2331,57.8985,19.431,2013,2797,0
2332,57.9017,21.4633,2017,NA,0
2333,57.9057,19.4372,2014,2945,0.016
2334,57.9062,19.4378,2016,2593,0.006
2335,57.91,21.62,2015,2778,0
2336,57.92,21.61,2017,2778,0
2337,57.93,21.67,2016,2778,0
2338,57.94,22.01,2016,2778,0.013
2339,57.96,20.94,2015,2778,0.0071
2340,57.96,21.28,2017,2778,1.05
2341,57.97,21.3,2016,2778,0.034
2342,58.0017,21.0083,2017,NA,0.0036
2343,58.0037,19.5462,2015,2741,0.04
2344,58.005,20.9583,2016,NA,0.0964
2345,58.01,21.12,2017,2778,0.045
2346,58.025,19.4783,2012,2778,0
2347,58.03,20.99,2015,2778,0
2348,58.0317,21.0483,2017,NA,0.1594
2349,58.0325,19.4742,2014,2778,0
2350,58.0348,19.4967,2013,2556,0.07
2351,58.035,19.4933,2017,2778,0
2352,58.0367,19.505,2015,2778,0
2353,58.0367,20.9983,2016,NA,0
2354,58.0513,19.4613,2016,2778,0
2355,58.0518,19.4462,2013,2815,0.014
2356,58.0617,19.445,2012,2778,0
2357,58.075,19.4417,2016,2778,0
2358,58.076,19.4382,2014,2889,0.032
2359,58.0795,19.4365,2015,2797,0
2360,58.272,19.189,2012,2759,0.026
2361,58.2775,19.1847,2012,2722,0.002
2362,58.2907,19.1757,2017,2797,0
2363,58.33,21.62,2016,2778,0.0285
2364,58.46,21.62,2017,2778,0
2365,58.53,22.03,2016,NA,0
2366,58.54,22.12,2015,NA,0
2367,58.55,21.92,2017,NA,0.124
2368,58.57,21.53,2017,NA,0.045
2369,58.57,21.9,2016,NA,0.093
2370,58.58,21.43,2017,NA,0.3685
2371,58.6,21.53,2016,NA,0.289
2372,58.6,21.87,2016,NA,0.1585
2373,58.62,21.55,2016,NA,0.297
2374,58.62,21.88,2017,NA,0.0055
2375,58.64,21.92,2015,NA,0.0566
2376,58.65,22.07,2017,NA,0.0635
2377,59,21.98,2015,NA,0.0171
